MS.Zoning,Street,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.Type.2,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,Full.Bath,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Sale.Type,Sale.Condition,SalePrice
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,2033.0,GasA,Ex,Y,SBrkr,2053,2,Gd,9,Typ,Ex,Attchd,1996.0,Fin,3.0,666.0,TA,TA,Y,WD ,Normal,410000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,NA,Unf,Unf,1595.0,GasA,Ex,Y,SBrkr,1595,2,Gd,6,Typ,Gd,Attchd,2005.0,RFn,3.0,880.0,TA,TA,Y,WD ,Normal,221500
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2009,2010,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1218.0,GasA,Ex,Y,SBrkr,1218,2,Gd,4,Typ,NA,Attchd,2009.0,RFn,2.0,676.0,TA,TA,Y,New,Partial,204500
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,764,2,Gd,7,Typ,NA,Attchd,2009.0,Unf,2.0,614.0,TA,TA,Y,Con,Normal,215200
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1566.0,GasA,Ex,Y,SBrkr,1566,2,Gd,7,Typ,NA,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,WD ,Normal,262500
FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,991.0,GasA,Ex,Y,SBrkr,991,2,Gd,8,Typ,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,WD ,Normal,254900
FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1468.0,GasA,Ex,Y,SBrkr,1468,2,Gd,6,Typ,Gd,Attchd,2005.0,Fin,2.0,528.0,TA,TA,Y,WD ,Normal,271500
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,956.0,GasA,Ex,Y,SBrkr,956,2,Gd,8,Typ,NA,BuiltIn,2004.0,RFn,2.0,618.0,TA,TA,Y,WD ,Normal,233000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,831.0,GasA,Ex,Y,SBrkr,831,2,Gd,8,Typ,NA,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,WD ,Normal,181000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,948.0,GasA,Ex,Y,SBrkr,1222,2,Gd,8,Typ,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,WD ,Normal,205000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,BLQ,923.0,GasA,TA,Y,SBrkr,923,2,TA,5,Typ,TA,Attchd,1980.0,RFn,1.0,264.0,TA,TA,Y,WD ,Normal,143000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1055.0,GasA,Ex,Y,SBrkr,1055,2,Gd,8,Typ,TA,Attchd,1992.0,RFn,2.0,462.0,TA,TA,Y,WD ,Normal,189000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,918.0,GasA,TA,Y,SBrkr,918,2,TA,5,Typ,TA,Attchd,1979.0,Unf,1.0,264.0,TA,TA,Y,WD ,Normal,99500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,744.0,GasA,TA,Y,SBrkr,752,1,TA,4,Typ,NA,Attchd,1984.0,Unf,1.0,264.0,TA,TA,Y,WD ,Normal,125000
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,996.0,GasA,Ex,Y,SBrkr,1014,2,Gd,7,Typ,NA,Attchd,1993.0,RFn,2.0,457.0,TA,TA,Y,WD ,Normal,194500
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1040.0,GasA,TA,Y,SBrkr,1097,2,TA,6,Typ,NA,Attchd,1986.0,Unf,2.0,480.0,TA,TA,Y,WD ,Normal,152000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,650.0,GasA,TA,Y,SBrkr,888,2,TA,7,Typ,TA,Attchd,1980.0,Unf,2.0,476.0,TA,TA,Y,WD ,Normal,171000
RH,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,816.0,GasA,TA,N,FuseA,1012,1,TA,5,Typ,NA,Detchd,1920.0,Unf,1.0,429.0,TA,TA,Y,WD ,Normal,67500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,1318,2,TA,8,Typ,NA,Attchd,1978.0,Unf,2.0,539.0,TA,TA,Y,WD ,Normal,112000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1109.0,GasA,TA,Y,SBrkr,1155,1,Gd,6,Min2,NA,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,WD ,Normal,148000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,BLQ,894.0,GasA,Ex,Y,SBrkr,894,1,TA,5,Typ,Gd,Detchd,1973.0,Unf,1.0,336.0,TA,TA,Y,WD ,Normal,138500
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,882.0,GasA,TA,Y,SBrkr,900,1,TA,5,Typ,NA,Detchd,1970.0,Unf,1.0,280.0,TA,TA,Y,WD ,Normal,122000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1040.0,GasA,Fa,Y,SBrkr,1040,1,TA,5,Typ,NA,Attchd,1963.0,Fin,1.0,308.0,TA,TA,Y,WD ,Normal,133000
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040.0,GasA,Ex,Y,SBrkr,1040,1,TA,6,Typ,NA,Detchd,1962.0,Unf,1.0,260.0,TA,TA,Y,WD ,Normal,127000
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,GLQ,1208.0,GasA,Ex,Y,SBrkr,1494,2,TA,7,Typ,Fa,Attchd,1974.0,Fin,2.0,461.0,TA,TA,Y,WD ,Abnorml,169000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,750.0,GasA,Ex,Y,SBrkr,1061,2,Gd,8,Typ,TA,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,WD ,Normal,190000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,1231.0,GasA,Ex,Y,SBrkr,1251,2,Gd,9,Typ,TA,Attchd,1993.0,RFn,3.0,762.0,TA,TA,Y,WD ,Normal,362500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1390.0,GasA,Ex,Y,SBrkr,1402,2,Gd,7,Typ,TA,Attchd,1992.0,RFn,3.0,713.0,TA,TA,Y,WD ,Normal,285000
FV,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1488.0,GasA,Ex,Y,SBrkr,1488,2,Gd,6,Typ,Gd,Attchd,2004.0,Fin,2.0,506.0,TA,TA,Y,WD ,Normal,260000
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,840,2,Gd,3,Typ,NA,Attchd,2004.0,RFn,2.0,588.0,TA,TA,Y,WD ,Normal,190000
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,600,2,Gd,4,Typ,NA,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,ConLD,Normal,155000
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,GasA,Ex,Y,SBrkr,600,2,Gd,4,Typ,NA,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,WD ,Normal,151000
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,600.0,GasA,Ex,Y,SBrkr,600,2,Gd,4,Typ,NA,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,WD ,Normal,149500
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,600,2,Gd,4,Typ,NA,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,WD ,Normal,152000
FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1470.0,GasA,Ex,Y,SBrkr,1478,2,Gd,7,Typ,Gd,Attchd,2009.0,Fin,2.0,484.0,TA,TA,Y,New,Partial,222000
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,769,2,Gd,5,Typ,NA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,WD ,Normal,177500
FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,756,2,Gd,5,Typ,NA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,WD ,Normal,177000
FV,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,696.0,GasA,Ex,Y,SBrkr,696,2,Gd,6,Typ,NA,Detchd,1999.0,Unf,2.0,484.0,TA,TA,Y,WD ,Normal,155000
FV,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,530.0,GasA,Ex,Y,SBrkr,530,2,Gd,4,Typ,NA,Attchd,2003.0,RFn,2.0,496.0,TA,TA,Y,WD ,Normal,147110
FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2010,2010,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,Po,No,GLQ,Unf,1642.0,GasA,Ex,Y,SBrkr,1418,1,Gd,6,Typ,Gd,Attchd,2010.0,RFn,3.0,852.0,TA,TA,Y,New,Partial,267916
FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,975.0,GasA,Ex,Y,SBrkr,975,2,Gd,7,Typ,TA,Attchd,2000.0,RFn,2.0,592.0,TA,TA,Y,WD ,Normal,254000
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,728.0,GasA,TA,Y,SBrkr,788,1,Gd,3,Typ,TA,Detchd,1980.0,Fin,2.0,484.0,TA,TA,Y,WD ,Normal,155000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1226.0,GasA,TA,Y,SBrkr,1226,1,Gd,4,Typ,TA,Attchd,1978.0,Fin,2.0,484.0,TA,TA,Y,WD ,Normal,206000
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,725.0,GasA,Ex,Y,SBrkr,725,2,Gd,6,Typ,NA,Attchd,1976.0,RFn,2.0,475.0,TA,TA,Y,WD ,Normal,130500
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1492.0,GasA,Ex,Y,SBrkr,1492,2,Gd,6,Typ,Gd,Attchd,2002.0,RFn,2.0,596.0,TA,TA,Y,WD ,Normal,230000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1829.0,GasA,Gd,Y,SBrkr,1829,2,TA,8,Typ,NA,Attchd,1967.0,RFn,2.0,535.0,TA,TA,Y,WD ,Normal,218500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,1280.0,GasA,Ex,Y,SBrkr,1280,2,Gd,9,Typ,TA,Attchd,1993.0,Unf,2.0,660.0,TA,TA,Y,WD ,Normal,243500
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610.0,GasA,Gd,Y,SBrkr,1610,2,Gd,6,Typ,TA,Attchd,1977.0,RFn,2.0,480.0,TA,TA,Y,WD ,Normal,205000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,ALQ,LwQ,1224.0,GasA,TA,Y,SBrkr,1287,3,TA,7,Typ,TA,Attchd,1978.0,RFn,2.0,678.0,TA,TA,Y,WD ,Normal,212500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,980.0,GasA,TA,Y,SBrkr,980,2,TA,7,Typ,TA,Attchd,1988.0,Unf,2.0,496.0,TA,TA,Y,WD ,Normal,196500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1161.0,GasA,TA,Y,SBrkr,1381,1,Gd,5,Typ,TA,Attchd,1972.0,RFn,2.0,676.0,TA,TA,Y,WD ,Normal,197500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,715.0,GasA,TA,Y,SBrkr,930,1,TA,7,Typ,NA,Attchd,1971.0,RFn,2.0,441.0,TA,TA,Y,WD ,Normal,171000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1232.0,GasA,TA,Y,SBrkr,1232,1,TA,6,Typ,NA,Attchd,1966.0,RFn,2.0,490.0,TA,TA,Y,WD ,Normal,142250
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1328.0,GasA,TA,Y,SBrkr,1328,1,TA,6,Typ,Gd,Attchd,1963.0,Unf,2.0,528.0,TA,TA,Y,WD ,Normal,143000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,950.0,GasA,Fa,Y,SBrkr,1225,1,TA,6,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,128950
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1209.0,GasA,Gd,Y,SBrkr,1209,1,TA,6,Typ,NA,Attchd,1966.0,RFn,2.0,504.0,TA,TA,Y,ConLD,Normal,159000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1510.0,GasA,Ex,Y,SBrkr,1510,2,Gd,6,Typ,NA,Attchd,1967.0,RFn,2.0,517.0,TA,TA,Y,WD ,Normal,178900
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,533.0,GasA,TA,Y,SBrkr,1131,2,TA,8,Typ,NA,Attchd,1964.0,Unf,2.0,480.0,TA,TA,Y,COD,Family,136300
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152.0,GasA,TA,Y,SBrkr,1152,1,TA,6,Typ,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,WD ,Normal,180500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,Unf,936.0,GasA,Ex,Y,SBrkr,1054,1,Gd,6,Typ,NA,Attchd,1963.0,RFn,2.0,480.0,TA,TA,Y,WD ,Abnorml,137500
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1728.0,GasA,TA,Y,SBrkr,1728,2,TA,10,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,Oth,Abnorml,84900
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1950,1996,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,GLQ,Rec,1078.0,GasA,Gd,Y,FuseA,1078,1,Gd,5,Typ,NA,Attchd,1950.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,142125
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,Unf,1140.0,GasA,Gd,Y,SBrkr,1929,2,TA,7,Min2,Gd,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,WD ,Normal,197600
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,782.0,GasA,TA,Y,SBrkr,1019,2,TA,6,Typ,Gd,Attchd,1949.0,Unf,2.0,470.0,TA,TA,Y,WD ,Normal,172500
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,858.0,GasA,Gd,Y,SBrkr,858,1,TA,4,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,116500
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,1306,1,Fa,6,Mod,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,76500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1056.0,GasA,TA,Y,SBrkr,1063,1,TA,6,Typ,NA,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,WD ,Normal,128000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,LwQ,1156.0,GasA,Ex,Y,SBrkr,1520,1,TA,7,Typ,Gd,Basment,1955.0,RFn,1.0,364.0,TA,TA,Y,WD ,Normal,153000
